Nama Pantai,Provinsi,Rating Angka,Link Google Maps,Latitude,Longitude,Predikat,Jumlah Ulasan,Ulasan 1,Ulasan 2,Ulasan 3,Ulasan 4,Ulasan 5,Kategori Pantai,Kategori 1,Kategori 2,Kategori 3,Kategori 4,Kategori 5
Pelawan Beach,Riau,4.2,https://www.google.com/maps/place/Pelawan+Beach/data=!4m7!3m6!1s0x31d74fa9a44c5d9f:0x5b59c2ff65d0823b!8m2!3d1.0491494!4d103.3127636!16s%2Fg%2F11b6t406fc!19sChIJn11MpKlP1zERO4LQZf_CWVs?authuser=0&hl=en&rclk=1,1.0491494,103.3127636,biasa,1597.0,hanging bridge,palm trees,free entrance,artificial beach,relaxing atmosphere,,,,,,
Marawa Beach Club,Sumatera Barat,4.2,https://www.google.com/maps/place/Marawa+Beach+Club/data=!4m7!3m6!1s0x2fd4bba87c025bcf:0xc5a85470003c0a2b!8m2!3d-0.980755!4d100.360642!16s%2Fg%2F11pyjcf8mg!19sChIJz1sCfKi71C8RKwo8AHBUqMU?authuser=0&hl=en&rclk=1,-0.980755,100.360642,biasa,0.0,,,,,,,,,,,
Pantai BatuMeja Sangkub (TableStone Beach),Sulawesi Utara,4.2,https://www.google.com/maps/place/Pantai+BatuMeja+Sangkub+%28TableStone+Beach%29/data=!4m7!3m6!1s0x327e8f6473aebaf7:0xbc9963eadf848426!8m2!3d0.8766384!4d123.6775093!16s%2Fg%2F11g9wd6m_l!19sChIJ97quc2SPfjIRJoSE3-pjmbw?authuser=0&hl=en&rclk=1,0.8766384,123.6775093,biasa,44.0,Regi Brutalz  review,,,,,,,,,,
Pantai Kahona,Sulawesi Utara,4.2,https://www.google.com/maps/place/Pantai+Kahona/data=!4m7!3m6!1s0x3287025855555555:0x1390a2359139554b!8m2!3d1.3984673!4d125.1865419!16s%2Fg%2F11c2k0t2gw!19sChIJVVVVVVgChzIRS1U5kTWikBM?authuser=0&hl=en&rclk=1,1.3984673,125.1865419,biasa,145.0,mangroves,snorkeling,beach view,cost,bathe,,,,,,
Pantai Sungai Tengar,Kalimantan Barat,4.2,https://www.google.com/maps/place/Pantai+Sungai+Tengar/data=!4m7!3m6!1s0x2e0f86297ac500a5:0xf32c3719584776d7!8m2!3d-2.3523741!4d110.1439251!16s%2Fg%2F11fylwgjl6!19sChIJpQDFeimGDy4R13ZHWBk3LPM?authuser=0&hl=en&rclk=1,-2.3523741,110.1439251,biasa,33.0,Muhammad Arifin  review ·  photos,Andi Djamirudin  review ·  photos,Ningot Ok  review,,,,,,,,
PANTAI KITO,Sumatera Selatan,4.2,https://www.google.com/maps/place/PANTAI+KITO/data=!4m7!3m6!1s0x2e2d25e04bf0c5ff:0x677ad978fb381b40!8m2!3d-1.9246429!4d100.8633328!16s%2Fg%2F11h8j3vfp8!19sChIJ_8XwS-AlLS4RQBs4-3jZemc?authuser=0&hl=en&rclk=1,-1.9246429,100.8633328,biasa,259.0,beach cleanliness,suitable for families,culinary,new place,leisure,,,,,,
Pantai Nanganessa,Nusa Tenggara Timur,4.2,https://www.google.com/maps/place/Pantai+Nanganessa/data=!4m7!3m6!1s0x2dad592673602dcb:0x279d78cc794de0a2!8m2!3d-8.8361819!4d121.6824901!16s%2Fg%2F11gj0zbwvw!19sChIJyy1gcyZZrS0RouBNecx4nSc?authuser=0&hl=en&rclk=1,-8.8361819,121.6824901,biasa,13.0,Rivaldy Aka 4 reviews · 2 photos,John Dato 1 review,,,,,,,,,
Pantai Barombong,Sulawesi Selatan,4.2,https://www.google.com/maps/place/Pantai+Barombong/data=!4m7!3m6!1s0x2dbf1dc8e947e003:0x52452dabe8f1d7e2!8m2!3d-5.2071952!4d119.3834301!16s%2Fg%2F120jxbh2!19sChIJA-BH6cgdvy0R4tfx6KstRVI?authuser=0&hl=en&rclk=1,-5.2071952,119.3834301,biasa,58.0,sunset,cleanliness,location,Abdur Rauf  reviews ·  photos,Ardara Lailatul  reviews ·  photos,,,,,,
Pantai Cemara Indah,Kalimantan Barat,4.2,https://www.google.com/maps/place/Pantai+Cemara+Indah/data=!4m7!3m6!1s0x31e4ddf0bda328a7:0x3f543087bd7b3d22!8m2!3d1.6511726!4d109.2441101!16s%2Fg%2F11gw0w08ky!19sChIJpyijvfDd5DERIj17vYcwVD8?authuser=0&hl=en&rclk=1,1.6511726,109.2441101,biasa,234.0,beach,prayer room,pine trees,sunset,scenery,,,,,,
Camp Kobes,Kalimantan Tengah,4.2,https://www.google.com/maps/place/Camp+Kobes/data=!4m7!3m6!1s0x2de23fe06b970f41:0x89a27503653d3bae!8m2!3d-3.1658742!4d113.0029293!16s%2Fg%2F11g7crkn3f!19sChIJQQ-Xa-A_4i0Rrjs9ZQN1ook?authuser=0&hl=en&rclk=1,-3.1658742,113.0029293,biasa,819.0,prayer room,shady place,sloping beach,leisure,villa,,,,,,
Pantai Akkarena,Sulawesi Selatan,4.2,https://www.google.com/maps/place/Pantai+Akkarena/data=!4m7!3m6!1s0x2dbf1d0e42ba6d3f:0x4928ea8d27d52fa9!8m2!3d-5.1719175!4d119.3886864!16s%2Fg%2F11b7l2_4yk!19sChIJP226Qg4dvy0RqS_VJ43qKEk?authuser=0&hl=en&rclk=1,-5.1719175,119.3886864,biasa,2895.0,gazebo,area,banana boat,cleanliness of sea water,prayer room,,,,,,
Pantai Reklamasi,Nusa Tenggara Timur,4.2,https://www.google.com/maps/place/Pantai+Reklamasi/data=!4m7!3m6!1s0x2d007f83c1741ebf:0x2cca1e96e4bb1155!8m2!3d-8.2187854!4d124.5151685!16s%2Fg%2F11b7_1qf56!19sChIJvx50wYN_AC0RVRG75JYeyiw?authuser=0&hl=en&rclk=1,-8.2187854,124.5151685,biasa,511.0,port 9,ship 3,reclaimed beach 3,tidy beach 2,night atmosphere 6,,,,,,
Pantai Jo Cemara,Kalimantan Selatan,4.2,https://www.google.com/maps/place/Pantai+Jo+Cemara/data=!4m7!3m6!1s0x2de8bdbccf3917f7:0xa17e959ee70d9575!8m2!3d-3.6233808!4d115.85904!16s%2Fg%2F11tdqbk_b7!19sChIJ9xc5z7y96C0RdZUN556VfqE?authuser=0&hl=en&rclk=1,-3.6233808,115.85904,biasa,332.0,gazebo,beach cleanliness,banana boat,clean sand,pool,,,,,,
Pantai Asmara,Kalimantan Selatan,4.2,https://www.google.com/maps/place/Pantai+Asmara/data=!4m7!3m6!1s0x2de652b20bf86a6b:0x76bb7706f6db65b0!8m2!3d-3.9814243!4d115.0798673!16s%2Fg%2F11dfjy8gts!19sChIJa2r4C7JS5i0RsGXb9gZ3u3Y?authuser=0&hl=en&rclk=1,-3.9814243,115.0798673,biasa,4123.0,beach,beach cleanliness,gazebo,banana boat,prayer room,,,,,,
WISATA BUMDES DANAU GEDANG,Bengkulu,4.2,https://www.google.com/maps/place/WISATA+BUMDES+DANAU+GEDANG/data=!4m7!3m6!1s0x2e3153fadd296c39:0xd8756b996ebe4559!8m2!3d-3.6558554!4d102.2095948!16s%2Fg%2F11q47_z8nh!19sChIJOWwp3fpTMS4RWUW-bplrddg?authuser=0&hl=en&rclk=1,-3.6558554,102.2095948,biasa,118.0,beach,photo spots,lake near the sea,calming atmosphere,family tourism,,,,,,
Pantai Wisata DAMI Beach,Sulawesi Utara,4.2,https://www.google.com/maps/place/Pantai+Wisata+DAMI+Beach/data=!4m7!3m6!1s0x327fc99123d7524f:0x8220cbc5a11cbed1!8m2!3d0.3936419!4d124.1766932!16s%2Fg%2F11fp33x01l!19sChIJT1LXI5HJfzIR0b4cocXLIII?authuser=0&hl=en&rclk=1,0.3936419,124.1766932,biasa,31.0,stopover,Batula Se  review,Renal Maniku  reviews,Arthur Rumbayan  review,Srifitrianti Kadir  reviews ·  photo,,,,,,
Pantai Bobane Ici,Maluku Utara,4.2,https://www.google.com/maps/place/Pantai+Bobane+Ici/data=!4m7!3m6!1s0x32834cb452d4d479:0x99593d4f1e033475!8m2!3d0.7946105!4d127.2940172!16s%2Fg%2F11c60gdh7w!19sChIJedTUUrRMgzIRdTQDHk89WZk?authuser=0&hl=en&rclk=1,0.7946105,127.2940172,biasa,206.0,swimming pool 26,futsal court 3,adult swimming pool 4,freshwater swimming pool 3,sunset 8,,,,,,
Pantai Tanjung Siambang,Riau,4.2,https://www.google.com/maps/place/Pantai+Tanjung+Siambang/data=!4m7!3m6!1s0x31d90d29c4a675b7:0xcf0657965e147ede!8m2!3d0.8713219!4d104.4265757!16s%2Fg%2F11c65k6cvt!19sChIJt3WmxCkN2TER3n4UXpZXBs8?authuser=0&hl=en&rclk=1,0.8713219,104.4265757,biasa,932.0,gazebo,beach cleanliness,prayer room,sunset,calm beach,,,,,,
Pantai Solop,Riau,4.2,https://www.google.com/maps/place/Pantai+Solop/data=!4m7!3m6!1s0x2e27fdd772b2da6b:0x7d70d04b013c793c!8m2!3d-0.0753845!4d103.5798445!16s%2Fg%2F11c45wjxbb!19sChIJa9qyctf9Jy4RPHk8AUvQcH0?authuser=0&hl=en&rclk=1,-0.0753845,103.5798445,biasa,153.0,mangroves,friendly residents,cleanliness,new experience,unique place,,,,,,
Pantai Viovio,Riau,4.2,https://www.google.com/maps/place/Pantai+Viovio/data=!4m7!3m6!1s0x31d9a5dfcc45a7e7:0xabd05172eb87106b!8m2!3d0.7494975!4d104.1904246!16s%2Fg%2F11cly5crrt!19sChIJ56dFzN-l2TERaxCH63JR0Ks?authuser=0&hl=en&rclk=1,0.7494975,104.1904246,biasa,1336.0,gazebo,glamping,bridge,white sand,swing,,,,,,
Nongsa Beach,Riau,4.2,https://www.google.com/maps/place/Nongsa+Beach/data=!4m7!3m6!1s0x31da27c2ec31094d:0x82e55970bb501528!8m2!3d1.1957555!4d104.0865507!16s%2Fg%2F11j83ystqh!19sChIJTQkx7MIn2jERKBVQu3BZ5YI?authuser=0&hl=en&rclk=1,1.1957555,104.0865507,biasa,1303.0,banana boat,crossing to putri island,prayer room,deep beach,scenery,,,,,,
Pantai Melayu Batu Besar Batam,Riau,4.2,https://www.google.com/maps/place/Pantai+Melayu+Batu+Besar+Batam/data=!4m7!3m6!1s0x31d9870767de1e81:0x6fecc3ad582aad13!8m2!3d1.1457325!4d104.1425918!16s%2Fg%2F11c0wdmdjc!19sChIJgR7eZweH2TERE60qWK3D7G8?authuser=0&hl=en&rclk=1,1.1457325,104.1425918,biasa,350.0,scenery,clear sea water,white sand,proximity to airport,entrance fee,,,,,,
Pantai tanjung jumlai,Kalimantan Selatan,4.2,https://www.google.com/maps/place/Pantai+tanjung+jumlai/data=!4m7!3m6!1s0x2df11677f71cc5f5:0x4c2b0d20f31b4b5b!8m2!3d-1.3845328!4d116.7015896!16s%2Fg%2F11ddx40kyf!19sChIJ9cUc93cW8S0RW0sb8yANK0w?authuser=0&hl=en&rclk=1,-1.3845328,116.7015896,biasa,627.0,area,free entry,hermit crabs,trees,wide beach,,,,,,
Pantai SWARANGAN,Kalimantan Selatan,4.2,https://www.google.com/maps/place/Pantai+SWARANGAN/data=!4m7!3m6!1s0x2de7abb4051b8b29:0x67a8876c416c88f6!8m2!3d-4.0402503!4d114.9570396!16s%2Fg%2F11c4nhp22j!19sChIJKYsbBbSr5y0R9ohsQWyHqGc?authuser=0&hl=en&rclk=1,-4.0402503,114.9570396,biasa,83.0,cleanliness,indana zulva  Local Guide ·  reviews ·  photos,Khairil Gunawan  reviews ·  photos,madi keratang  review,Sunaryadi app  review,,,,,,
Thomas Beach,Bali,4.2,https://www.google.com/maps/place/Thomas+Beach/data=!4m7!3m6!1s0x2dd2455651a863d5:0xace756491f60ad7d!8m2!3d-8.8134521!4d115.0962459!16s%2Fg%2F11g8yhk_t5!19sChIJ1WOoUVZF0i0Rfa1gH0lW56w?authuser=0&hl=en&rclk=1,-8.8134521,115.0962459,biasa,1835.0,warungs 43,sunbeds 51,steep stairs 22,monkeys 34,sarongs 5,,,,,,
Pantai Pandan Wangi,Sulawesi Tengah,4.2,https://www.google.com/maps/place/Pantai+Pandan+Wangi/data=!4m7!3m6!1s0x2d85aa6fb515d56f:0x4a87abab292d1e3b!8m2!3d-1.53923!4d122.296677!16s%2Fg%2F11c6cq6_ft!19sChIJb9UVtW-qhS0ROx4tKaurh0o?authuser=0&hl=en&rclk=1,-1.53923,122.296677,biasa,245.0,ikan bakar,tour,beachside,bathe,fresh air,,,,,,
Pantai Minahaki,Sulawesi Tengah,4.2,https://www.google.com/maps/place/Pantai+Minahaki/data=!4m7!3m6!1s0x2d8454925e98fde5:0xac3ffbee2c2848c3!8m2!3d-1.495333!4d122.3884191!16s%2Fg%2F11g6xg6z3_!19sChIJ5f2YXpJUhC0Rw0goLO77P6w?authuser=0&hl=en&rclk=1,-1.495333,122.3884191,biasa,329.0,pine,sand,picnic,cypress,spacious place,,,,,,
ocarina batam,Riau,4.2,https://www.google.com/maps/place/ocarina+batam/data=!4m7!3m6!1s0x31d989ad878c5ddb:0xc04df7977cd784f6!8m2!3d1.1534731!4d104.0547176!16s%2Fg%2F11f39vdt0n!19sChIJ212Mh62J2TER9oTXfJf3TcA?authuser=0&hl=en&rclk=1,1.1534731,104.0547176,biasa,590.0,game rides,photo spots,bike rental,relaxing spot,family recreation spot,,,,,,
Cipta Land Beach,Riau,4.2,https://www.google.com/maps/place/Cipta+Land+Beach/data=!4m7!3m6!1s0x31d98bb3644addc3:0x5fc744403f3a297a!8m2!3d1.1371593!4d103.9780922!16s%2Fg%2F11gfjc_35g!19sChIJw91KZLOL2TEReik6P0BEx18?authuser=0&hl=en&rclk=1,1.1371593,103.9780922,biasa,891.0,view of singapore,sea view,dusk,free entry,leisure,,,,,,
Tuada Beach,Maluku Utara,4.2,https://www.google.com/maps/place/Tuada+Beach/data=!4m7!3m6!1s0x329b5a4f75340dad:0x160f0394f6b343ef!8m2!3d1.0437061!4d127.5014609!16s%2Fg%2F11g88c5t83!19sChIJrQ00dU9amzIR70Oz9pQDDxY?authuser=0&hl=en&rclk=1,1.0437061,127.5014609,biasa,93.0,mangrove 4,fried bananas 4,tour 6,coconut 3,chilli sauce 3,,,,,,
Pantai Kastela,Maluku Utara,4.2,https://www.google.com/maps/place/Pantai+Kastela/data=!4m7!3m6!1s0x329cb4c4c0c81df9:0xe7da7a8da3018a23!8m2!3d0.7601097!4d127.3110314!16s%2Fg%2F11cn57dr8y!19sChIJ-R3IwMS0nDIRI4oBo4162uc?authuser=0&hl=en&rclk=1,0.7601097,127.3110314,biasa,288.0,beach 52,sunset 65,pantai pasir hitam 2,sunset hunting 2,sea view 2,,,,,,
Tangga 2000 Park,Gorontalo,4.2,https://www.google.com/maps/place/Tangga+2000+Park/data=!4m7!3m6!1s0x32792aa1c0f04d47:0x2624b9b0540aaede!8m2!3d0.5069393!4d123.0576773!16s%2Fg%2F11c2lb7kc2!19sChIJR03wwKEqeTIR3q4KVLC5JCY?authuser=0&hl=en&rclk=1,0.5069393,123.0576773,biasa,1085.0,Tangga  Park,coast,sea view,steps,goroho banana,,,,,,
Pantai Indah,Gorontalo,4.2,https://www.google.com/maps/place/Pantai+Indah/data=!4m7!3m6!1s0x3278d5624b26d26f:0x4fbee52e10245072!8m2!3d0.5022222!4d123.0491667!16s%2Fg%2F11c532cx09!19sChIJb9ImS2LVeDIRclAkEC7lvk8?authuser=0&hl=en&rclk=1,0.5022222,123.0491667,biasa,13.0,Dema Channel  reviews ·  photos,Ilon Hadjarati  review,,,,,,,,,
Pantai Indo Beach,Sulawesi Utara,4.2,https://www.google.com/maps/place/Pantai+Indo+Beach/data=!4m7!3m6!1s0x32873dc90b1448c1:0xecc98df8c60898c9!8m2!3d1.1940803!4d125.0375173!16s%2Fg%2F11smlm94_w!19sChIJwUgUC8k9hzIRyZgIxviNyew?authuser=0&hl=en&rclk=1,1.1940803,125.0375173,biasa,242.0,clean beach,gazebo,cottage,tent rental,white sand,,,,,,
Pantai Tangonggor,Sulawesi Utara,4.2,https://www.google.com/maps/place/Pantai+Tangonggor/data=!4m7!3m6!1s0x32873cad995949a9:0x4a50b50149382943!8m2!3d1.1891498!4d125.0356562!16s%2Fg%2F11c7sqrfp1!19sChIJqUlZma08hzIRQyk4SQG1UEo?authuser=0&hl=en&rclk=1,1.1891498,125.0356562,biasa,13.0,Juwendi Poluan  reviews ·  photos,Odith  Local Guide ·  reviews ·  photos,R Robbi Januari  reviews ·  photo,Hari Shabirin  reviews ·  photos,Wendy Mamarimbing  reviews,,,,,,
Pantai Lolak,Sulawesi Utara,4.2,https://www.google.com/maps/place/Pantai+Lolak/data=!4m7!3m6!1s0x327e703a686c8c5d:0x4445829b8ee6295d!8m2!3d0.8880539!4d124.0071427!16s%2Fg%2F11c2nmsbz6!19sChIJXYxsaDpwfjIRXSnmjpuCRUQ?authuser=0&hl=en&rclk=1,0.8880539,124.0071427,biasa,77.0,tour,beach tourism,Ergie Cools  reviews ·  photos,Shella Oktavia  reviews ·  photos,,,,,,,
Pantai Soka,Bali,4.2,https://www.google.com/maps/place/Pantai+Soka/data=!4m7!3m6!1s0x2dd231d905a75137:0x29e59d4a55c7a4!8m2!3d-8.5280463!4d114.9952497!16s%2Fg%2F1pzvfg9hs!19sChIJN1GnBdkx0i0RpMdVSp3lKQA?authuser=0&hl=en&rclk=1,-8.5280463,114.9952497,biasa,1397.0,melasti 7,cliffs 5,coral view 2,rest area 31,not too crowded 9,,,,,,
Urai Beach,Bengkulu,4.2,https://www.google.com/maps/place/Urai+Beach/data=!4m7!3m6!1s0x2e33e8b9f21ab17b:0x6730d8d17e47ea14!8m2!3d-3.4148051!4d101.8713974!16s%2Fg%2F11gdkr3shr!19sChIJe7Ea8rnoMy4RFOpHftHYMGc?authuser=0&hl=en&rclk=1,-3.4148051,101.8713974,biasa,42.0,pemandangan,sunset,,,,,,,,,
Wisata Alam Pantai Sekunyit,Bengkulu,4.2,https://www.google.com/maps/place/Wisata+Alam+Pantai+Sekunyit/data=!4m7!3m6!1s0x2e37adbf3c37ccdf:0x87bb447514c460b7!8m2!3d-4.4321724!4d102.8756547!16s%2Fg%2F11smtzprj4!19sChIJ38w3PL-tNy4Rt2DEFHVEu4c?authuser=0&hl=en&rclk=1,-4.4321724,102.8756547,biasa,36.0,photo spots,beach view,cleanliness,strong wind,atmosphere,,,,,,
PANTAI PASAR BAWAH MANNA,Bengkulu,4.2,https://www.google.com/maps/place/PANTAI+PASAR+BAWAH+MANNA/data=!4m7!3m6!1s0x2e37b1891b6bd359:0xb149669e9ea4287c!8m2!3d-4.4755695!4d102.9006197!16s%2Fg%2F11dxl86l0n!19sChIJWdNrG4mxNy4RfCiknp5mSbE?authuser=0&hl=en&rclk=1,-4.4755695,102.9006197,biasa,265.0,no entrance fee,coconut ice,coconut water,beach for relaxing,play,,,,,,
Biaung Beach,Bali,4.2,https://www.google.com/maps/place/Biaung+Beach/data=!4m7!3m6!1s0x2dd2400f6ccd6761:0x58c75170c54b0b26!8m2!3d-8.6526837!4d115.2704193!16s%2Fg%2F11bx7k5kxx!19sChIJYWfNbA9A0i0RJgtLxXBRx1g?authuser=0&hl=en&rclk=1,-8.6526837,115.2704193,biasa,540.0,black sand beach 6,kite flying 5,morning 27,balinese porridge 4,surf 12,,,,,,
Pantai Jakat,Bengkulu,4.2,https://www.google.com/maps/place/Pantai+Jakat/data=!4m7!3m6!1s0x2e36b02bf9b50f5f:0x460c22ef801b21a3!8m2!3d-3.7820653!4d102.2603261!16s%2Fg%2F11d_7xnnr8!19sChIJXw-1-SuwNi4RoyEbgO8iDEY?authuser=0&hl=en&rclk=1,-3.7820653,102.2603261,biasa,613.0,banana boat,sea bathing,rinsing area,fishing boats,swimmable beach,,,,,,
Sekilak Beach Tourism Batam,Riau,4.2,https://www.google.com/maps/place/Sekilak+Beach+Tourism+Batam/data=!4m7!3m6!1s0x31d98700c8d8d94d:0x4a1cec19f3f17303!8m2!3d1.1424595!4d104.1474891!16s%2Fg%2F11c1v0hrr4!19sChIJTdnYyACH2TERA3Px8xnsHEo?authuser=0&hl=en&rclk=1,1.1424595,104.1474891,biasa,361.0,rocks,view of planes,mangrove trees,sound of waves,white sand,,,,,,
Pantai Sekerat,Kalimantan Timur,4.2,https://www.google.com/maps/place/Pantai+Sekerat/data=!4m7!3m6!1s0x320ba2589753bfdf:0xeff00dcee48164dd!8m2!3d0.7788516!4d117.7850075!16s%2Fg%2F11bz0wdtcf!19sChIJ379Tl1iiCzIR3WSB5M4N8O8?authuser=0&hl=en&rclk=1,0.7788516,117.7850075,biasa,262.0,gazebo,coconut,crowded on holidays,free entry,white sand,,,,,,
Wisata Pantai Cemara Indah ( Pulau Salak ),Kalimantan Selatan,4.2,https://www.google.com/maps/place/Wisata+Pantai+Cemara+Indah+%28+Pulau+Salak+%29/data=!4m7!3m6!1s0x2de8bcd908600c6d:0xf3d8d182e8b5943f!8m2!3d-3.6209352!4d115.8698325!16s%2Fg%2F11b7yn_ghp!19sChIJbQxgCNm86C0RP5S16ILR2PM?authuser=0&hl=en&rclk=1,-3.6209352,115.8698325,biasa,117.0,trees,cleanliness,leisure,beach,Majid  reviews,,,,,,
Pantai Bunati,Kalimantan Selatan,4.2,https://www.google.com/maps/place/Pantai+Bunati/data=!4m7!3m6!1s0x2de62724cc0725c7:0x7cbfcde158b4bcf1!8m2!3d-3.7566351!4d115.6269696!16s%2Fg%2F11gd1rwn_h!19sChIJxyUHzCQn5i0R8by0WOHNv3w?authuser=0&hl=en&rclk=1,-3.7566351,115.6269696,biasa,62.0,white sand,bike,jogging,asphalt road,attractions,,,,,,
Pantai Pasir Putih,Gorontalo,4.2,https://www.google.com/maps/place/Pantai+Pasir+Putih/data=!4m7!3m6!1s0x3278d5de1e4c1343:0xdaacb2345455f343!8m2!3d0.4885178!4d122.9932485!16s%2Fg%2F11hcfhwqf9!19sChIJQxNMHt7VeDIRQ_NVVDSyrNo?authuser=0&hl=en&rclk=1,0.4885178,122.9932485,biasa,35.0,beach,relaxing spot,bushes,Muhammad Nuzul Caesar  reviews ·  photos,Dhenok Wulan  reviews ·  photos,,,,,,
Pantai Kalat,Kepulauan Riau,4.2,https://www.google.com/maps/place/Pantai+Kalat/data=!4m7!3m6!1s0x31d9a2f4db20f37d:0x65cbb8cc7b95a10f!8m2!3d0.8589865!4d104.1430514!16s%2Fg%2F11dxkyyhxl!19sChIJffMg2_Si2TERD6GVe8y4y2U?authuser=0&hl=en&rclk=1,0.8589865,104.1430514,biasa,169.0,prayer room,natural ambiance,big waves,shady,suitable for families,,,,,,
Pantai Sepinggan Balikpapan,Kalimantan Timur,4.2,https://www.google.com/maps/place/Pantai+Sepinggan+Balikpapan/data=!4m7!3m6!1s0x2df144386eb3e179:0x7df30ada76e1c1d4!8m2!3d-1.2627269!4d116.9135082!16s%2Fg%2F11c5fykpfq!19sChIJeeGzbjhE8S0R1MHhdtoK830?authuser=0&hl=en&rclk=1,-1.2627269,116.9135082,biasa,329.0,watching planes,wooden bridge,rowboat rental,fishing boats,sunrise,,,,,,
Pantai Widarapayung,Jawa Tengah,4.2,https://www.google.com/maps/place/Pantai+Widarapayung/data=!4m7!3m6!1s0x2e653f43ea3e7c15:0xd55bcf745515ee69!8m2!3d-7.6985037!4d109.2639279!16s%2Fg%2F11c3k6cb3p!19sChIJFXw-6kM_ZS4Rae4VVXTPW9U?authuser=0&hl=en&rclk=1,-7.6985037,109.2639279,biasa,4107.0,riding,mendoan,wave,dogcart,pool,,,,,,
Pantai Semat,Jawa Tengah,4.2,https://www.google.com/maps/place/Pantai+Semat/data=!4m7!3m6!1s0x2e70e1df79146e93:0x788ff66a641e0bb3!8m2!3d-6.642284!4d110.6440733!16s%2Fg%2F11bc95x74_!19sChIJk24Ued_hcC4RswseZGr2j3g?authuser=0&hl=en&rclk=1,-6.642284,110.6440733,biasa,941.0,gazebo,hangout spot,leisure,turbid water,fishing spots,,,,,,
Cipatujah Beach,Jawa Barat,4.2,https://www.google.com/maps/place/Cipatujah+Beach/data=!4m7!3m6!1s0x2e66752e4cf0e2ef:0x564e49fd6c3097b3!8m2!3d-7.7479223!4d108.0104669!16s%2Fg%2F11c2p7tgk_!19sChIJ7-LwTC51Zi4Rs5cwbP1JTlY?authuser=0&hl=en&rclk=1,-7.7479223,108.0104669,biasa,1847.0,big waves,area,seafood,not too crowded,pristine beach,,,,,,
PANTAI UJUNG LHOK PAWOH,Aceh,4.2,https://www.google.com/maps/place/PANTAI+UJUNG+LHOK+PAWOH/data=!4m7!3m6!1s0x303a4ae2474ee741:0xf7ab417232d5f842!8m2!3d3.35479!4d97.12119!16s%2Fg%2F11f4yz5p8j!19sChIJQedOR-JKOjARQvjVMnJBq_c?authuser=0&hl=en&rclk=1,3.35479,97.12119,biasa,52.0,white sand,view,,,,,,,,,
Pantai Matang Rayeuk,Aceh,4.2,https://www.google.com/maps/place/Pantai+Matang+Rayeuk/data=!4m7!3m6!1s0x3037f942ba426fff:0x7df11d7888ddea81!8m2!3d4.9202057!4d97.8260046!16s%2Fg%2F11fw113pjj!19sChIJ_29CukL5NzARgerdiHgd8X0?authuser=0&hl=en&rclk=1,4.9202057,97.8260046,biasa,18.0,family vacation,,,,,,,,,,
Pantai Cureh,Aceh,4.2,https://www.google.com/maps/place/Pantai+Cureh/data=!4m7!3m6!1s0x3040252adfdb3815:0xc51a27c9645aa5f1!8m2!3d5.4994461!4d95.2254005!16s%2Fg%2F11fz9jkdbc!19sChIJFTjb3yolQDAR8aVaZMknGsU?authuser=0&hl=en&rclk=1,5.4994461,95.2254005,biasa,9.0,,,,,,,,,,,
Pantai Kuala Merisi,Aceh,4.2,https://www.google.com/maps/place/Pantai+Kuala+Merisi/data=!4m7!3m6!1s0x303fa364ebc793af:0xb830684d2cc0c05b!8m2!3d4.6296994!4d95.5917146!16s%2Fg%2F11g8xf_khp!19sChIJr5PH62SjPzARW8DALE1oMLg?authuser=0&hl=en&rclk=1,4.6296994,95.5917146,biasa,111.0,sea view,camping,relaxing place,tour,sunset,,,,,,
Pantai Karang Bolong,Jawa Tengah,4.2,https://www.google.com/maps/place/Pantai+Karang+Bolong/data=!4m7!3m6!1s0x2e653154a450572d:0x5af14c2b565709f1!8m2!3d-7.7586983!4d109.4680956!16s%2Fg%2F11b74n440w!19sChIJLVdQpFQxZS4R8QlXVitM8Vo?authuser=0&hl=en&rclk=1,-7.7586983,109.4680956,biasa,1270.0,Pantai Karang Bolong,cave,prayer room,murky water,sagara view,,,,,,
Pantai Kartini,Jawa Tengah,4.2,https://www.google.com/maps/place/Pantai+Kartini/data=!4m7!3m6!1s0x2e711f2155555555:0xc0431e72bcc720e9!8m2!3d-6.5891849!4d110.6461048!16s%2Fg%2F1238mbs2!19sChIJVVVVVSEfcS4R6SDHvHIeQ8A?authuser=0&hl=en&rclk=1,-6.5891849,110.6461048,biasa,15478.0,,,,,,,,,,,
Apra Sindangbarang Beach,Jawa Barat,4.2,https://www.google.com/maps/place/Apra+Sindangbarang+Beach/data=!4m7!3m6!1s0x2e67d7c13f311bb9:0xaa9b8d7b15518487!8m2!3d-7.4604665!4d107.1293505!16s%2Fg%2F120_g0pr!19sChIJuRsxP8HXZy4Rh4RRFXuNm6o?authuser=0&hl=en&rclk=1,-7.4604665,107.1293505,biasa,1011.0,attractions,no swimming,apra beach,area,waterfall,,,,,,
Pantai Wisata Tirtamaya,Jawa Barat,4.2,https://www.google.com/maps/place/Pantai+Wisata+Tirtamaya/data=!4m7!3m6!1s0x2e6ec00041c66af7:0x5b3b415b55a94ac1!8m2!3d-6.4076688!4d108.4258828!16s%2Fg%2F11c5bht5ln!19sChIJ92rGQQDAbi4RwUqpVVtBO1s?authuser=0&hl=en&rclk=1,-6.4076688,108.4258828,biasa,2789.0,tirtamaya beach,beach cleanliness,prayer room,mosque,beauty of the beach,,,,,,
